ï»¿datasetId,contigId,Average fold,Length,Reference GC,Covered percent,Covered bases,Plus reads,Minus reads,Median fold,Read GC,Complete Lineage,IMG scaffold_oid,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.1.29.4.7.1.6,scaffold11160,4.8,308,0.3961,100,308,4,6,5,0.3893,0.1.29.4.7.1.6,Ga0066474_111160,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold11162,717.8,308,0.474,100,308,791,833,785,0.4783,0.1.29.4.7.1.6,Ga0066474_111162,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold11213,581.7,307,0.5798,100,307,660,673,652,0.5896,0.1.29.4.7.1.6,Ga0066474_111213,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold11673,648.9,298,0.4799,100,298,700,688,688,0.4889,0.1.29.4.7.1.6,Ga0066474_111673,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold11685,5.3,298,0.5503,100,298,7,5,6,0.5314,0.1.29.4.7.1.6,Ga0066474_111685,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold11687,671.1,298,0.5503,100,298,781,715,740,0.5385,0.1.29.4.7.1.6,Ga0066474_111687,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold11737,2.2,297,0.4882,100,297,3,2,3,0.4979,0.1.29.4.7.1.6,Ga0066474_111737,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold12360,552.8,286,0.521,100,286,558,569,580,0.5179,0.1.29.4.7.1.6,Ga0066474_112360,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold12361,1.9,286,0.521,100,286,3,1,2,0.5235,0.1.29.4.7.1.6,Ga0066474_112361,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold12514,4.6,283,0.5053,100,283,6,3,5,0.5044,0.1.29.4.7.1.6,Ga0066474_112514,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold12516,7.8,283,0.5512,100,283,8,11,4,0.5269,0.1.29.4.7.1.6,Ga0066474_112516,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold12919,5.7,277,0.5018,100,277,6,6,6,0.5078,0.1.29.4.7.1.6,Ga0066474_112919,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold12927,604.6,277,0.4946,100,277,632,563,634,0.5027,0.1.29.4.7.1.6,Ga0066474_112927,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold13118,490.3,274,0.5949,100,274,474,493,512,0.5823,0.1.29.4.7.1.6,Ga0066474_113118,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold13187,6.3,273,0.4689,100,273,7,7,6,0.4757,0.1.29.4.7.1.6,Ga0066474_113187,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold13190,1.5,273,0.5238,83.1502,227,1,2,2,0.5367,0.1.29.4.7.1.6,Ga0066474_113190,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold13897,559.6,262,0.5954,100,262,543,563,594,0.5851,0.1.29.4.7.1.6,Ga0066474_113897,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold13977,565.1,261,0.4636,100,261,571,502,582,0.4727,0.1.29.4.7.1.6,Ga0066474_113977,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14347,5.1,257,0.5253,100,257,4,6,6,0.518,0.1.29.4.7.1.6,Ga0066474_114347,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14348,667.4,257,0.5175,100,257,600,650,675,0.5094,0.1.29.4.7.1.6,Ga0066474_114348,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14349,669,257,0.4981,100,257,607,646,685,0.496,0.1.29.4.7.1.6,Ga0066474_114349,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14597,4.3,255,0.4941,90.1961,230,4,4,4,0.5122,0.1.29.4.7.1.6,Ga0066474_114597,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14602,3.9,255,0.5059,100,255,3,4,4,0.5076,0.1.29.4.7.1.6,Ga0066474_114602,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14724,3.6,254,0.4528,100,254,4,3,4,0.4556,0.1.29.4.7.1.6,Ga0066474_114724,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold14725,706.7,254,0.4528,100,254,645,668,731,0.4515,0.1.29.4.7.1.6,Ga0066474_114725,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold15009,5.7,251,0.4542,100,251,7,4,6,0.4158,0.1.29.4.7.1.6,Ga0066474_115009,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold15024,5.3,251,0.5179,100,251,6,4,6,0.5,0.1.29.4.7.1.6,Ga0066474_115024,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold15740,2.4,244,0.541,92.623,226,1,3,2,0.5378,0.1.29.4.7.1.6,Ga0066474_115740,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold15811,717.2,244,0.4262,100,244,649,671,757,0.4345,0.1.29.4.7.1.6,Ga0066474_115811,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold15812,3.8,244,0.4385,100,244,4,3,4,0.4519,0.1.29.4.7.1.6,Ga0066474_115812,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold15813,500.9,244,0.5697,100,244,446,444,499,0.5846,0.1.29.4.7.1.6,Ga0066474_115813,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold16564,2.2,238,0.4328,100,238,2,2,2,0.4328,0.1.29.4.7.1.6,Ga0066474_116564,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold16565,661.2,238,0.4454,100,238,536,608,677,0.4549,0.1.29.4.7.1.6,Ga0066474_116565,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold16759,3,236,0.5381,100,236,3,2,3,0.5267,0.1.29.4.7.1.6,Ga0066474_116759,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold16809,6.4,236,0.6059,100,236,4,8,7,0.5956,0.1.29.4.7.1.6,Ga0066474_116809,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold16812,536.6,236,0.5975,100,236,465,498,566,0.5911,0.1.29.4.7.1.6,Ga0066474_116812,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold17138,672,233,0.485,100,233,595,588,691,0.4968,0.1.29.4.7.1.6,Ga0066474_117138,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold17194,3,232,0.5086,100,232,3,2,3,0.4933,0.1.29.4.7.1.6,Ga0066474_117194,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold17269,526.9,232,0.6078,100,232,448,467,531,0.5996,0.1.29.4.7.1.6,Ga0066474_117269,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold17274,5.1,232,0.5819,90.0862,209,4,4,5,0.5828,0.1.29.4.7.1.6,Ga0066474_117274,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold17857,2.9,227,0.5066,100,227,3,2,3,0.51,0.1.29.4.7.1.6,Ga0066474_117857,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold17861,546.5,227,0.5066,100,227,435,469,558,0.5024,0.1.29.4.7.1.6,Ga0066474_117861,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18020,5,226,0.5265,100,226,4,5,5,0.5193,0.1.29.4.7.1.6,Ga0066474_118020,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18025,709,226,0.5133,100,226,614,638,741,0.4982,0.1.29.4.7.1.6,Ga0066474_118025,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18325,573.3,223,0.5067,100,223,470,469,582,0.4935,0.1.29.4.7.1.6,Ga0066474_118325,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18331,4.3,223,0.4978,100,223,2,5,5,0.4688,0.1.29.4.7.1.6,Ga0066474_118331,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18335,801.9,223,0.3901,100,223,674,629,810,0.3928,0.1.29.4.7.1.6,Ga0066474_118335,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18344,644.1,223,0.5381,100,223,524,536,642,0.5441,0.1.29.4.7.1.6,Ga0066474_118344,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18498,2.7,222,0.5405,100,222,4,1,3,0.5333,0.1.29.4.7.1.6,Ga0066474_118498,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18718,7,220,0.5227,100,220,6,6,8,0.5298,0.1.29.4.7.1.6,Ga0066474_118718,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18719,586.9,220,0.4955,100,220,504,462,591,0.5017,0.1.29.4.7.1.6,Ga0066474_118719,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold18889,2.7,219,0.5571,93.1507,204,1,3,3,0.547,0.1.29.4.7.1.6,Ga0066474_118889,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold19021,1.4,218,0.4817,95.4128,208,1,1,1,0.4867,0.1.29.4.7.1.6,Ga0066474_119021,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold19594,1.7,213,0.3521,100,213,1,2,2,0.3721,0.1.29.4.7.1.6,Ga0066474_119594,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold19661,2.4,212,0.4528,100,212,2,2,2,0.445,0.1.29.4.7.1.6,Ga0066474_119661,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold19723,2918.3,212,0.533,100,212,1516,3322,3198,0.5531,0.1.29.4.7.1.6,Ga0066474_119723,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold19752,3.2,212,0.5142,96.2264,204,3,2,4,0.5036,0.1.29.4.7.1.6,Ga0066474_119752,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold19955,2.8,210,0.5381,100,210,2,2,2,0.5433,0.1.29.4.7.1.6,Ga0066474_119955,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20067,6.5,209,0.5598,98.0861,205,4,6,7,0.5313,0.1.29.4.7.1.6,Ga0066474_120067,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20085,3.2,209,0.6029,100,209,3,2,3,0.5987,0.1.29.4.7.1.6,Ga0066474_120085,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20086,442.9,209,0.6124,100,209,352,334,448,0.6169,0.1.29.4.7.1.6,Ga0066474_120086,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20122,3.3,208,0.601,100,208,3,2,4,0.608,0.1.29.4.7.1.6,Ga0066474_120122,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20180,2.4,208,0.5433,93.75,195,3,1,3,0.5433,0.1.29.4.7.1.6,Ga0066474_120180,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20220,570,208,0.5673,100,208,493,429,584,0.5417,0.1.29.4.7.1.6,Ga0066474_120220,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20222,4.6,208,0.5625,100,208,2,6,5,0.5272,0.1.29.4.7.1.6,Ga0066474_120222,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20260,2.6,207,0.5169,100,207,2,2,2,0.4983,0.1.29.4.7.1.6,Ga0066474_120260,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20543,1.8,205,0.5415,100,205,1,2,2,0.5526,0.1.29.4.7.1.6,Ga0066474_120543,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20564,2.6,205,0.3805,100,205,2,2,2,0.3886,0.1.29.4.7.1.6,Ga0066474_120564,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20607,1.3,205,0.5073,79.5122,163,1,1,2,0.4667,0.1.29.4.7.1.6,Ga0066474_120607,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20608,506.5,205,0.4927,100,205,388,383,496,0.4733,0.1.29.4.7.1.6,Ga0066474_120608,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20965,580.2,202,0.505,100,202,435,425,588,0.5043,0.1.29.4.7.1.6,Ga0066474_120965,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold20973,3.5,202,0.5149,90.099,182,1,4,3,0.5147,0.1.29.4.7.1.6,Ga0066474_120973,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold21005,456.7,202,0.5545,100,202,365,321,453,0.5265,0.1.29.4.7.1.6,Ga0066474_121005,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.6,scaffold21008,3.7,202,0.5594,100,202,3,3,4,0.5295,0.1.29.4.7.1.6,Ga0066474_121008,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,
0.1.29.4.7.1.7,scaffold00512,830.9,4638,0.5056,100,4638,13026,13021,847,0.5014,0.1.29.4.7.1.7,Ga0066474_100512,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold00576,726,4345,0.5162,100,4345,10714,10641,733,0.517,0.1.29.4.7.1.7,Ga0066474_100576,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold00948,786.6,3231,0.4828,100,3231,8638,8636,810,0.4779,0.1.29.4.7.1.7,Ga0066474_100948,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold00971,807.4,3169,0.4768,100,3169,8712,8628,847,0.4703,0.1.29.4.7.1.7,Ga0066474_100971,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold01023,823.5,3043,0.5429,100,3043,8460,8557,821,0.5381,0.1.29.4.7.1.7,Ga0066474_101023,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold01270,1447.8,2627,0.4926,100,2627,12980,12851,1475,0.4902,0.1.29.4.7.1.7,Ga0066474_101270,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold01689,858.4,2077,0.4694,100,2077,6030,6059,884,0.4678,0.1.29.4.7.1.7,Ga0066474_101689,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold01845,852.2,1919,0.5221,100,1919,5566,5577,869,0.5185,0.1.29.4.7.1.7,Ga0066474_101845,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold01852,804.5,1912,0.3975,100,1912,5237,5228,822,0.3964,0.1.29.4.7.1.7,Ga0066474_101852,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02056,4,1754,0.4088,100,1754,23,24,4,0.4047,0.1.29.4.7.1.7,Ga0066474_102056,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02064,825,1745,0.5352,100,1745,4912,4932,861,0.533,0.1.29.4.7.1.7,Ga0066474_102064,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02155,848.8,1671,0.4644,100,1671,4826,4796,881,0.4606,0.1.29.4.7.1.7,Ga0066474_102155,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02160,4.7,1665,0.4384,100,1665,26,27,5,0.4278,0.1.29.4.7.1.7,Ga0066474_102160,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02321,879.8,1557,0.4618,100,1557,4644,4661,909,0.4628,0.1.29.4.7.1.7,Ga0066474_102321,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02571,699,1390,0.5698,100,1390,3293,3406,726,0.5682,0.1.29.4.7.1.7,Ga0066474_102571,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02620,827.8,1362,0.4273,100,1362,3832,3821,869,0.4304,0.1.29.4.7.1.7,Ga0066474_102620,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02644,5.3,1347,0.513,100,1347,22,26,5,0.5123,0.1.29.4.7.1.7,Ga0066474_102644,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02726,1344.4,1299,0.4811,100,1299,5941,5972,1424,0.482,0.1.29.4.7.1.7,Ga0066474_102726,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02921,1397.2,1199,0.5204,100,1199,5834,5790,1454,0.5196,0.1.29.4.7.1.7,Ga0066474_102921,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold02941,878,1189,0.5105,100,1189,3632,3572,911,0.5109,0.1.29.4.7.1.7,Ga0066474_102941,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03006,5.2,1156,0.5035,100,1156,20,21,5,0.5062,0.1.29.4.7.1.7,Ga0066474_103006,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03015,928.9,1154,0.4575,100,1154,3689,3641,925,0.4604,0.1.29.4.7.1.7,Ga0066474_103015,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03022,5.1,1151,0.4891,100,1151,19,21,5,0.4843,0.1.29.4.7.1.7,Ga0066474_103022,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03099,696.8,1120,0.5813,100,1120,2706,2716,712,0.5757,0.1.29.4.7.1.7,Ga0066474_103099,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03189,689.8,1078,0.5928,100,1078,2555,2548,725,0.5934,0.1.29.4.7.1.7,Ga0066474_103189,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03234,6.6,1061,0.4072,100,1061,22,26,6,0.4183,0.1.29.4.7.1.7,Ga0066474_103234,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03355,4.7,1023,0.4428,100,1023,17,16,5,0.4416,0.1.29.4.7.1.7,Ga0066474_103355,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03541,673.8,964,0.5467,100,964,2204,2256,693,0.542,0.1.29.4.7.1.7,Ga0066474_103541,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03567,5.7,957,0.3981,95.7158,916,18,19,5,0.3869,0.1.29.4.7.1.7,Ga0066474_103567,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03673,19.6,920,0.5674,100,920,96,38,5,0.5187,0.1.29.4.7.1.7,Ga0066474_103673,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03677,4.9,918,0.4107,100,918,14,17,4,0.4082,0.1.29.4.7.1.7,Ga0066474_103677,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03728,779.5,903,0.4939,100,903,2446,2413,799,0.4897,0.1.29.4.7.1.7,Ga0066474_103728,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03729,847.7,903,0.495,100,903,2639,2679,893,0.4931,0.1.29.4.7.1.7,Ga0066474_103729,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03747,5.9,897,0.437,100,897,19,17,6,0.4344,0.1.29.4.7.1.7,Ga0066474_103747,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03826,748.7,880,0.5023,100,880,2227,2297,809,0.5035,0.1.29.4.7.1.7,Ga0066474_103826,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03827,3.7,880,0.5034,100,880,12,11,4,0.5044,0.1.29.4.7.1.7,Ga0066474_103827,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03879,814.8,867,0.5144,100,867,2451,2444,867,0.517,0.1.29.4.7.1.7,Ga0066474_103879,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03898,796.1,861,0.5296,100,861,2394,2301,873,0.5214,0.1.29.4.7.1.7,Ga0066474_103898,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
0.1.29.4.7.1.7,scaffold03903,836.8,860,0.4488,100,860,2497,2487,883,0.4439,0.1.29.4.7.1.7,Ga0066474_103903,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,
